Albania,HS - 300432 - Containing adrenal cortical hormones,0,0,0,0,0
Albania,HS - 300439 - Other,0,0,0,0,0
Albania,"HS - 300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",0,,,,
Albania,HS - 300441 - Containing ephedrine or its salts,,0,0,0,0
Albania,HS - 300442 - Containing pseudoephedrine (INN) or its salts,,0,0,0,0
Albania,HS - 300443 - Containing norephedrine or its salts,,0,0,0,0
Albania,HS - 300449 - Other,,0,0,0,0
Albania,HS - 300450 - Other medicaments containing vitamins or other products of heading 29.36,0,0,0,0,0
Albania,"HS - 300460 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,0,0,0,0
Albania,HS - 300490 - Other,0,0,0,0,0
Albania,HS - 300510 - Adhesive dressings and other articles having an adhesive layer,0,0,0,0,0
Albania,HS - 300590 - Other,0,0,0,0,0
Albania,"HS - 300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile",2,2,2,2,2
Albania,HS - 300620 - Bloodgrouping reagents,0,0,0,0,0
Albania,HS - 300630 - Opacifying preparations for Xray examinations; diagnostic reagents designed to be administered to the patient,0,0,0,0,0
Albania,HS - 300650 - Firstaid boxes and kits,0,0,0,0,0
Albania,HS - 300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and m,0,0,0,0,0
Albania,HS - 340111 - For toilet use (including medicated products),6,6,6,6,6
Albania,"HS - 340130 - Organic surfaceActive products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap",6,6,6,6,6
Albania,HS - 340212 - Cationic,0,0,0,0,0
Albania,HS - 340213 - Nonionic,0,0,0,0,0
Albania,HS - 340220 - Preparations put up for retail sale,6,6,6,6,6
Albania,"HS - 350400 - Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed",0,0,0,0,0
Albania,HS - 350790 - Other,0,0,0,0,0
Albania,HS - 370110 - For Xray,2,2,2,2,2
Albania,HS - 370210 - For Xray,2,2,2,2,2
Albania,HS - 380894 - Disinfectants,1.3,1.3,1.3,1.3,1.3
Albania,HS - 382100 - Prepared culture media for development of microorganisms,0,0,0,0,0
Albania,"HS - 382200 - Composite diagnostic or laboratory reagents, other than those of heading No. 3002 or 3006",0,0,0,0,0
Albania,HS - 382490 - Other,1.4,,,,
Albania,HS - 382499 - Other,,1.4,1.3,1.3,1.3
Albania,HS - 392620 - Articles of apparel and clothing accessories (including gloves),0,0,0,0,0
Albania,HS - 392690 - Other,6,2,6,6,3
Albania,HS - 401490 - Other,2,2,2,2,2
Albania,HS - 401511 - Surgical,2,2,2,2,2
Albania,HS - 401519 - Other,15,15,15,15,15
Albania,HS - 630790 - Other,0,0,0,0,0
Albania,HS - 701710 - Of fused quartz or other fused silica,0,0,0,0,0
Albania,HS - 701720 - Of other glass having a linear coefficient of expansion not exceeding 5 x 106 per Kelvin within a temperature range of 0 °C to 300 °C,2,2,2,2,2
Albania,HS - 701790 - Other,2,2,2,2,2
Albania,"HS - 841920 - Medical, surgical or laboratory sterilisers",0,0,0,0,0
Albania,HS - 900490 - Other,2,2,2,2,2
Albania,HS - 901050 - Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,10,10,0,0,0
Albania,HS - 901110 - Stereoscopic microscopes,1,1,0,0,0
Albania,HS - 901180 - Other microscopes,2,2,0,0,0
Albania,HS - 901811 - Electrocardiographs,0,0,0,0,0
Albania,HS - 901812 - Ultrasonic scanning apparatus,0,0,0,0,0
Albania,HS - 901813 - Magnetic resonance imaging apparatus,0,0,0,0,0
Albania,HS - 901814 - Scintigraphic apparatus,0,0,0,0,0
Albania,HS - 901819 - Other,0,0,0,0,0
Albania,HS - 901820 - Ultraviolet or infrared ray apparatus,0,0,0,0,0
Albania,"HS - 901831 - Syringes, with or without needles",0,0,0,0,0
Albania,HS - 901832 - Tubular metal needles and needles for sutures,0,0,0,0,0
Albania,HS - 901839 - Other,0,0,0,0,0
Albania,HS - 901890 - Other instruments and appliances,0,0,0,0,0
Albania,"HS - 901920 - Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",0,0,0,0,0
Albania,"HS - 902000 - Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters",2,2,2,2,2
Albania,"HS - 902150 - Pacemakers for stimulating heart muscles, excluding parts and accessories",0,0,0,0,0
Albania,HS - 902212 - Computed tomography apparatus,2,2,0,0,0
Albania,"HS - 902214 - Other, for medical, surgical or veterinary use",0,0,0,0,0
Albania,HS - 902219 - For other uses,0,0,0,0,0
Albania,"HS - 902221 - For medical, surgical, dental or veterinary uses",0,0,0,0,0
Albania,HS - 902229 - For other uses,2,2,0,0,0
Albania,HS - 902230 - Xray tubes,2,2,0,0,0
Albania,"HS - 902290 - Other, including parts and accessories",2,2,0,0,0
Albania,"HS - 902511 - Liquidfilled, for direct reading",0,0,0,0,0
Albania,HS - 902519 - Other,2,2,0,0,0
Albania,HS - 902780 - Other instruments and apparatus,0,0,0,0,0
Albania,HS - 903020 - Cathoderay oscilloscopes and cathoderay oscillographs,0,0,0,0,0
Albania,HS - 940290 - Other,0,0,0,0,0
Algeria,HS - 220710 - Undenatured ethyl alcohol of an alcoholic strength by volume of 80 % vol or higher,30,30,,,
Algeria,"HS - 284700 - Hydrogen peroxide, whether or not solidified with urea",15,15,,,
Algeria,HS - 300120 - Extracts of glands or other organs or of their secretions,5,5,,,
Algeria,HS - 300190 - Other,5,5,,,
Algeria,HS - 300210 - Antisera and other blood fractions,5,,,,
Algeria,HS - 300212 - Antisera and other blood fractions,,5,,,
Algeria,"HS - 300213 - Immunological products, unmixed, not put up in measured doses or in forms or packings for retail sale",,5,,,
Algeria,"HS - 300214 - Immunological products, mixed, not put up in measured doses or in forms or packings for retail sale",,5,,,
Algeria,"HS - 300215 - Immunological products, put up in measured doses or in forms or packings for retail sale",,5,,,
Algeria,HS - 300219 - Other,,5,,,
Algeria,HS - 300220 - Vaccines for human medicine,0,0,,,
Algeria,HS - 300290 - Other,5,5,,,
Algeria,"HS - 300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",5,5,,,
Algeria,HS - 300320 - Containing other antibiotics,5,5,,,
Algeria,HS - 300331 - Containing insulin,5,5,,,
Algeria,HS - 300339 - Other,5,5,,,
Algeria,HS - 300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,5,,,,
Algeria,HS - 300341 - Containing ephedrine or its salts,,5,,,
Algeria,HS - 300342 - Containing pseudoephedrine (INN) or its salts,,5,,,
Algeria,HS - 300343 - Containing norephedrine or its salts,,5,,,
Algeria,HS - 300349 - Other,,5,,,
Algeria,"HS - 300360 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,5,,,
Algeria,HS - 300390 - Other,5,5,,,
Algeria,"HS - 300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",5,5,,,
Algeria,HS - 300420 - Containing other antibiotics,5,5,,,
Algeria,HS - 300431 - Containing insulin,5,5,,,
Algeria,HS - 300432 - Containing adrenal cortical hormones,5,5,,,
Algeria,HS - 300439 - Other,5,5,,,
Algeria,"HS - 300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",5,,,,
Algeria,HS - 300441 - Containing ephedrine or its salts,,5,,,
Algeria,HS - 300442 - Containing pseudoephedrine (INN) or its salts,,5,,,
Algeria,HS - 300443 - Containing norephedrine or its salts,,5,,,
Algeria,HS - 300449 - Other,,5,,,
Algeria,HS - 300450 - Other medicaments containing vitamins or other products of heading 29.36,9.2,9.2,,,
Algeria,"HS - 300460 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,5,,,
Algeria,HS - 300490 - Other,5,5,,,
Algeria,HS - 300510 - Adhesive dressings and other articles having an adhesive layer,5,5,,,
Algeria,HS - 300590 - Other,5,5,,,
Algeria,"HS - 300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile",5,5,,,
Algeria,HS - 300620 - Bloodgrouping reagents,5,5,,,
Algeria,HS - 300630 - Opacifying preparations for Xray examinations; diagnostic reagents designed to be administered to the patient,5,5,,,
Algeria,HS - 300650 - Firstaid boxes and kits,5,5,,,
Algeria,HS - 300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and m,5,5,,,
Algeria,HS - 340111 - For toilet use (including medicated products),30,30,,,
Algeria,"HS - 340130 - Organic surfaceActive products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap",30,30,,,
Algeria,HS - 340212 - Cationic,30,30,,,
Algeria,HS - 340213 - Nonionic,30,30,,,
Algeria,HS - 340220 - Preparations put up for retail sale,30,30,,,
Algeria,"HS - 350400 - Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed",15,15,,,
Algeria,HS - 350790 - Other,15,15,,,
Algeria,HS - 370110 - For Xray,15,15,,,
Algeria,HS - 370210 - For Xray,15,15,,,
Algeria,HS - 380894 - Disinfectants,22.5,22.5,,,
Algeria,HS - 382100 - Prepared culture media for development of microorganisms,15,15,,,
Algeria,"HS - 382200 - Composite diagnostic or laboratory reagents, other than those of heading No. 3002 or 3006",15,15,,,
Algeria,HS - 382490 - Other,15,,,,
Algeria,HS - 382499 - Other,,15,,,
Algeria,HS - 392620 - Articles of apparel and clothing accessories (including gloves),30,30,,,
Algeria,HS - 392690 - Other,16.4,16.4,,,
Algeria,HS - 401490 - Other,30,30,,,
Algeria,HS - 401511 - Surgical,30,30,,,
Algeria,HS - 401519 - Other,30,30,,,
Algeria,HS - 630790 - Other,30,30,,,
Algeria,HS - 701710 - Of fused quartz or other fused silica,15,15,,,
Algeria,HS - 701720 - Of other glass having a linear coefficient of expansion not exceeding 5 x 106 per Kelvin within a temperature range of 0 °C to 300 °C,15,15,,,
Algeria,HS - 701790 - Other,15,15,,,
Algeria,"HS - 841920 - Medical, surgical or laboratory sterilisers",5,5,,,
Algeria,HS - 900490 - Other,30,30,,,
Algeria,HS - 901050 - Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,5,5,,,
Algeria,HS - 901110 - Stereoscopic microscopes,5,5,,,
Algeria,HS - 901180 - Other microscopes,5,5,,,
Algeria,HS - 901811 - Electrocardiographs,5,5,,,
Algeria,HS - 901812 - Ultrasonic scanning apparatus,5,5,,,
Algeria,HS - 901813 - Magnetic resonance imaging apparatus,5,5,,,
Algeria,HS - 901814 - Scintigraphic apparatus,5,5,,,
Algeria,HS - 901819 - Other,5,5,,,
Algeria,HS - 901820 - Ultraviolet or infrared ray apparatus,5,5,,,
Algeria,"HS - 901831 - Syringes, with or without needles",30,30,,,
Algeria,HS - 901832 - Tubular metal needles and needles for sutures,5,5,,,
Algeria,HS - 901839 - Other,13.3,13.3,,,
Algeria,HS - 901890 - Other instruments and appliances,3.5,3.5,,,
Algeria,"HS - 901920 - Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",5,5,,,
Algeria,"HS - 902000 - Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters",5,5,,,
Algeria,"HS - 902150 - Pacemakers for stimulating heart muscles, excluding parts and accessories",0,0,,,
Algeria,HS - 902212 - Computed tomography apparatus,5,5,,,
Algeria,"HS - 902214 - Other, for medical, surgical or veterinary use",5,5,,,
Algeria,HS - 902219 - For other uses,5,5,,,
Algeria,"HS - 902221 - For medical, surgical, dental or veterinary uses",5,5,,,
Algeria,HS - 902229 - For other uses,5,5,,,
Algeria,HS - 902230 - Xray tubes,5,5,,,
Algeria,"HS - 902290 - Other, including parts and accessories",5,5,,,
Algeria,"HS - 902511 - Liquidfilled, for direct reading",5,5,,,
Algeria,HS - 902519 - Other,5,5,,,
Algeria,HS - 902780 - Other instruments and apparatus,5,5,,,
Algeria,HS - 903020 - Cathoderay oscilloscopes and cathoderay oscillographs,5,5,,,
Algeria,HS - 940290 - Other,30,30,,,
Angola,HS - 220710 - Undenatured ethyl alcohol of an alcoholic strength by volume of 80 % vol or higher,20,20,60,0,
Angola,"HS - 284700 - Hydrogen peroxide, whether or not solidified with urea",2,0,0,0,
Angola,HS - 300120 - Extracts of glands or other organs or of their secretions,2,0,0,0,
Angola,HS - 300190 - Other,2,0,0,0,
Angola,HS - 300210 - Antisera and other blood fractions,2,0,,,
Angola,HS - 300212 - Antisera and other blood fractions,,,0,0,
Angola,"HS - 300213 - Immunological products, unmixed, not put up in measured doses or in forms or packings for retail sale",,,0,0,
Angola,"HS - 300214 - Immunological products, mixed, not put up in measured doses or in forms or packings for retail sale",,,0,0,
Angola,"HS - 300215 - Immunological products, put up in measured doses or in forms or packings for retail sale",,,0,0,
Angola,HS - 300219 - Other,,,0,0,
Angola,HS - 300220 - Vaccines for human medicine,2,0,0,0,
Angola,HS - 300290 - Other,2,0,0,0,
Angola,"HS - 300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",2,2,0,0,
Angola,HS - 300320 - Containing other antibiotics,2,2,0,0,
Angola,HS - 300331 - Containing insulin,2,0,0,0,
Angola,HS - 300339 - Other,2,0,0,0,
Angola,HS - 300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,2,2,,,
Angola,HS - 300341 - Containing ephedrine or its salts,,,0,0,
Angola,HS - 300342 - Containing pseudoephedrine (INN) or its salts,,,0,0,
Angola,HS - 300343 - Containing norephedrine or its salts,,,0,0,
Angola,HS - 300349 - Other,,,0,0,
Angola,"HS - 300360 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,,0,0,
Angola,HS - 300390 - Other,2,0,0,0,
Angola,"HS - 300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",2,0,0,0,
Angola,HS - 300420 - Containing other antibiotics,2,0,0,0,
Angola,HS - 300431 - Containing insulin,2,0,0,0,
Angola,HS - 300432 - Containing adrenal cortical hormones,2,0,0,0,
Angola,HS - 300439 - Other,2,0,0,0,
Angola,"HS - 300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",2,0,,,
Angola,HS - 300441 - Containing ephedrine or its salts,,,0,0,
Angola,HS - 300442 - Containing pseudoephedrine (INN) or its salts,,,0,0,
Angola,HS - 300443 - Containing norephedrine or its salts,,,0,0,
Angola,HS - 300449 - Other,,,0,0,
Angola,HS - 300450 - Other medicaments containing vitamins or other products of heading 29.36,2,2,0,0,
Angola,"HS - 300460 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,,0,0,
Angola,HS - 300490 - Other,2,2,0,0,
Angola,HS - 300510 - Adhesive dressings and other articles having an adhesive layer,2,0,0,0,
Angola,HS - 300590 - Other,2,2,0,20,
Angola,"HS - 300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile",2,0,0,0,
Angola,HS - 300620 - Bloodgrouping reagents,2,0,0,0,
Angola,HS - 300630 - Opacifying preparations for Xray examinations; diagnostic reagents designed to be administered to the patient,2,0,0,0,
Angola,HS - 300650 - Firstaid boxes and kits,2,0,0,0,
Angola,HS - 300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and m,2,0,0,0,
Angola,HS - 340111 - For toilet use (including medicated products),20,20,10,20,
Angola,"HS - 340130 - Organic surfaceActive products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap",20,20,20,30,
Angola,HS - 340212 - Cationic,20,20,20,0,
Angola,HS - 340213 - Nonionic,20,20,20,0,
Angola,HS - 340220 - Preparations put up for retail sale,20,20,50,50,
Angola,"HS - 350400 - Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed",2,0,0,0,
Angola,HS - 350790 - Other,2,0,0,0,
Angola,HS - 370110 - For Xray,2,0,0,0,
Angola,HS - 370210 - For Xray,2,0,0,0,
Angola,HS - 380894 - Disinfectants,2,0,0,0,
Angola,HS - 382100 - Prepared culture media for development of microorganisms,2,0,0,0,
Angola,"HS - 382200 - Composite diagnostic or laboratory reagents, other than those of heading No. 3002 or 3006",2,0,0,0,
Angola,HS - 382490 - Other,2,0,,,
Angola,HS - 382499 - Other,,,0,0,
Angola,HS - 392620 - Articles of apparel and clothing accessories (including gloves),10,10,5,5,
Angola,HS - 392690 - Other,10,10,3.3,3.3,
Angola,HS - 401490 - Other,2,2,2,2,
Angola,HS - 401511 - Surgical,2,0,0,0,
Angola,HS - 401519 - Other,10,10,10,10,
Angola,HS - 630790 - Other,10,10,10,10,
Angola,HS - 701710 - Of fused quartz or other fused silica,6,5,0,0,
Angola,HS - 701720 - Of other glass having a linear coefficient of expansion not exceeding 5 x 106 per Kelvin within a temperature range of 0 °C to 300 °C,6,5,0,0,
Angola,HS - 701790 - Other,10,10,0,0,
Angola,"HS - 841920 - Medical, surgical or laboratory sterilisers",2,1,0,0,
Angola,HS - 900490 - Other,2,2,2,2,
Angola,HS - 901050 - Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,10,10,10,10,
Angola,HS - 901110 - Stereoscopic microscopes,2,0,0,0,
Angola,HS - 901180 - Other microscopes,2,0,0,0,
Angola,HS - 901811 - Electrocardiographs,2,0,0,0,
Angola,HS - 901812 - Ultrasonic scanning apparatus,2,0,0,0,
Angola,HS - 901813 - Magnetic resonance imaging apparatus,2,0,0,0,
Angola,HS - 901814 - Scintigraphic apparatus,2,0,0,0,
Angola,HS - 901819 - Other,2,0,0,0,
Angola,HS - 901820 - Ultraviolet or infrared ray apparatus,2,0,0,0,
Angola,"HS - 901831 - Syringes, with or without needles",2,0,0,0,
Angola,HS - 901832 - Tubular metal needles and needles for sutures,2,0,0,0,
Angola,HS - 901839 - Other,2,0,0,0,
Angola,HS - 901890 - Other instruments and appliances,2,0,0,0,
Angola,"HS - 901920 - Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",2,0,0,0,
Angola,"HS - 902000 - Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters",2,0,0,0,
Angola,"HS - 902150 - Pacemakers for stimulating heart muscles, excluding parts and accessories",2,0,0,0,
Angola,HS - 902212 - Computed tomography apparatus,2,0,0,0,
Angola,"HS - 902214 - Other, for medical, surgical or veterinary use",2,0,0,0,
Angola,HS - 902219 - For other uses,2,0,0,0,
Angola,"HS - 902221 - For medical, surgical, dental or veterinary uses",2,0,0,0,
Angola,HS - 902229 - For other uses,2,0,0,0,
Angola,HS - 902230 - Xray tubes,2,0,0,0,
Angola,"HS - 902290 - Other, including parts and accessories",2,0,0,0,
Angola,"HS - 902511 - Liquidfilled, for direct reading",2,0,0,0,
Angola,HS - 902519 - Other,2,0,0,0,
Angola,HS - 902780 - Other instruments and apparatus,2,0,0,0,
Angola,HS - 903020 - Cathoderay oscilloscopes and cathoderay oscillographs,2,0,0,0,
Angola,HS - 940290 - Other,20,20,0,0,
Armenia,HS - 220710 - Undenatured ethyl alcohol of an alcoholic strength by volume of 80 % vol or higher,,,,,
Armenia,"HS - 284700 - Hydrogen peroxide, whether or not solidified with urea",5,,5,,
Armenia,HS - 300120 - Extracts of glands or other organs or of their secretions,6.5,,6.5,,
Armenia,HS - 300190 - Other,4.3,,4.3,,
Armenia,HS - 300210 - Antisera and other blood fractions,0,,,,
Armenia,HS - 300212 - Antisera and other blood fractions,,,1,,
Armenia,"HS - 300213 - Immunological products, unmixed, not put up in measured doses or in forms or packings for retail sale",,,2,,
Armenia,"HS - 300214 - Immunological products, mixed, not put up in measured doses or in forms or packings for retail sale",,,2,,
Armenia,"HS - 300215 - Immunological products, put up in measured doses or in forms or packings for retail sale",,,2,,
Armenia,HS - 300219 - Other,,,0,,
Armenia,HS - 300220 - Vaccines for human medicine,0,,2,,
Armenia,HS - 300290 - Other,0,,2,,
Armenia,"HS - 300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",0,,0,,
Armenia,HS - 300320 - Containing other antibiotics,0,,0,,
Armenia,HS - 300331 - Containing insulin,0,,0,,
Armenia,HS - 300339 - Other,0,,0,,
Armenia,HS - 300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,0,,,,
Armenia,HS - 300341 - Containing ephedrine or its salts,,,0,,
Armenia,HS - 300342 - Containing pseudoephedrine (INN) or its salts,,,0,,
Armenia,HS - 300343 - Containing norephedrine or its salts,,,0,,
Armenia,HS - 300349 - Other,,,0,,
Armenia,"HS - 300360 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,,0,,
Armenia,HS - 300390 - Other,0,,0,,
Armenia,"HS - 300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",0,,0.7,,
Armenia,HS - 300420 - Containing other antibiotics,0,,0,,
Armenia,HS - 300431 - Containing insulin,0,,0,,
Armenia,HS - 300432 - Containing adrenal cortical hormones,0,,0,,
Armenia,HS - 300439 - Other,0,,0,,
Armenia,"HS - 300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",0,,,,
Armenia,HS - 300441 - Containing ephedrine or its salts,,,0,,
Armenia,HS - 300442 - Containing pseudoephedrine (INN) or its salts,,,0,,
Armenia,HS - 300443 - Containing norephedrine or its salts,,,0,,
Armenia,HS - 300449 - Other,,,0,,
Armenia,HS - 300450 - Other medicaments containing vitamins or other products of heading 29.36,0,,0,,
Armenia,"HS - 300460 - Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter",,,0,,
Armenia,HS - 300490 - Other,0,,0,,
Armenia,HS - 300510 - Adhesive dressings and other articles having an adhesive layer,0,,0,,
Armenia,HS - 300590 - Other,0,,0,,
Armenia,"HS - 300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile",5.1,,5.1,,
Armenia,HS - 300620 - Bloodgrouping reagents,7.4,,6.5,,
Armenia,HS - 300630 - Opacifying preparations for Xray examinations; diagnostic reagents designed to be administered to the patient,0,,0,,
Armenia,HS - 300650 - Firstaid boxes and kits,6.3,,5,,
Armenia,HS - 300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and m,5,,5,,
Armenia,HS - 340111 - For toilet use (including medicated products),0,,0,,
Armenia,"HS - 340130 - Organic surfaceActive products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap",0,,0,,
Armenia,HS - 340212 - Cationic,0,,0,,
Armenia,HS - 340213 - Nonionic,0,,0,,
Armenia,HS - 340220 - Preparations put up for retail sale,0,,0,,
Armenia,"HS - 350400 - Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed",2,,2,,
Armenia,HS - 350790 - Other,5,,5,,
Armenia,HS - 370110 - For Xray,0,,0,,
Armenia,HS - 370210 - For Xray,0,,0,,
Armenia,HS - 380894 - Disinfectants,3.3,,3.3,,
Armenia,HS - 382100 - Prepared culture media for development of microorganisms,5,,5,,
Armenia,"HS - 382200 - Composite diagnostic or laboratory reagents, other than those of heading No. 3002 or 3006",5,,5,,
Armenia,HS - 382490 - Other,4.3,,,,
Armenia,HS - 382499 - Other,,,4.2,,
Armenia,HS - 392620 - Articles of apparel and clothing accessories (including gloves),11.9,,9.2,,
Armenia,HS - 392690 - Other,7.6,,6.4,,
Armenia,HS - 401490 - Other,0,,0,,
Armenia,HS - 401511 - Surgical,10,,10,,
Armenia,HS - 401519 - Other,10,,10,,
Armenia,HS - 630790 - Other,,,,,
Armenia,HS - 701710 - Of fused quartz or other fused silica,10,,10,,
Armenia,HS - 701720 - Of other glass having a linear coefficient of expansion not exceeding 5 x 106 per Kelvin within a temperature range of 0 °C to 300 °C,5,,5,,
Armenia,HS - 701790 - Other,5,,5,,
Armenia,"HS - 841920 - Medical, surgical or laboratory sterilisers",0,,0,,
Armenia,HS - 900490 - Other,5,,5,,
Armenia,HS - 901050 - Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,5,,5,,
Armenia,HS - 901110 - Stereoscopic microscopes,0,,0,,
Armenia,HS - 901180 - Other microscopes,0,,0,,
Armenia,HS - 901811 - Electrocardiographs,3,,3,,
Armenia,HS - 901812 - Ultrasonic scanning apparatus,0,,0,,
Armenia,HS - 901813 - Magnetic resonance imaging apparatus,0,,0,,
Armenia,HS - 901814 - Scintigraphic apparatus,0,,0,,
Armenia,HS - 901819 - Other,1,,1,,
Armenia,HS - 901820 - Ultraviolet or infrared ray apparatus,0,,0,,
Armenia,"HS - 901831 - Syringes, with or without needles",6.5,,6,,
Armenia,HS - 901832 - Tubular metal needles and needles for sutures,5,,5,,
Armenia,HS - 901839 - Other,0,,0,,
Armenia,HS - 901890 - Other instruments and appliances,0.6,,0.8,,
Armenia,"HS - 901920 - Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",0,,0,,
Armenia,"HS - 902000 - Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters",0,,0,,
Armenia,"HS - 902150 - Pacemakers for stimulating heart muscles, excluding parts and accessories",5,,5,,
Armenia,HS - 902212 - Computed tomography apparatus,0,,0,,
